symbol,trade_date,lastest_price,ths_option_code_option,ths_underlying_code_option,ths_maturity_date_option,option_type,strike_price,underlying_price,trading_days_left,tenor_bucket,T,call_price,put_price,F,log_moneyness,moneyness_bucket,standardised_residual,daily_mispricing_signal
HO2302-C-2400.CFE,2023-01-04,263.29999999999995,HO2302-C-2400,000016.SH,20230217,C,2400.0,2650.2251,27,ST,0.1115702479338843,263.29999999999995,5.8,2658.1149038718763,-0.1021484514504465,PW,0.1564784902220233,-0.0279602029441833
HO2302-P-2400.CFE,2023-01-04,5.8,HO2302-P-2400,000016.SH,20230217,P,2400.0,2650.2251,27,ST,0.1115702479338843,263.29999999999995,5.8,2658.1149038718763,-0.1021484514504465,PW,0.1564784902220233,-0.0279602029441833
HO2303-C-2400.CFE,2023-01-04,270.4,HO2303-C-2400,000016.SH,20230317,C,2400.0,2650.2251,47,MT,0.1942148760330578,270.4,11.4,2660.430692557764,-0.1030192868283705,PW,0.0958736003812417,-0.0198005320787671
HO2303-P-2400.CFE,2023-01-04,11.4,HO2303-P-2400,000016.SH,20230317,P,2400.0,2650.2251,47,MT,0.1942148760330578,270.4,11.4,2660.430692557764,-0.1030192868283705,PW,0.0958736003812417,-0.0198005320787671
HO2301-C-2425.CFE,2023-01-04,228.6,HO2301-C-2425,000016.SH,20230120,C,2425.0,2650.2251,12,ST,0.0495867768595041,228.6,0.5,2653.1383302864124,-0.0899116904872991,PW,-3.40893188622357,-3.246901838632
HO2301-P-2425.CFE,2023-01-04,0.5,HO2301-P-2425,000016.SH,20230120,P,2425.0,2650.2251,12,ST,0.0495867768595041,228.6,0.5,2653.1383302864124,-0.0899116904872991,PW,-3.40893188622357,-3.246901838632
HO2302-C-2425.CFE,2023-01-04,240.1,HO2302-C-2425,000016.SH,20230217,C,2425.0,2650.2251,27,ST,0.1115702479338843,240.1,7.4,2658.1149038718763,-0.0917856644148999,PW,0.1588955214469801,0.092407996157356
HO2302-P-2425.CFE,2023-01-04,7.4,HO2302-P-2425,000016.SH,20230217,P,2425.0,2650.2251,27,ST,0.1115702479338843,240.1,7.4,2658.1149038718763,-0.0917856644148999,PW,0.1588955214469801,0.092407996157356
HO2303-C-2425.CFE,2023-01-04,248.8,HO2303-C-2425,000016.SH,20230317,C,2425.0,2650.2251,47,MT,0.1942148760330578,248.8,14.9,2660.430692557764,-0.092656499792824,PW,0.2138036720040955,0.3035176623327791
HO2303-P-2425.CFE,2023-01-04,14.9,HO2303-P-2425,000016.SH,20230317,P,2425.0,2650.2251,47,MT,0.1942148760330578,248.8,14.9,2660.430692557764,-0.092656499792824,PW,0.2138036720040955,0.3035176623327791
HO2301-C-2450.CFE,2023-01-04,204.3,HO2301-C-2450,000016.SH,20230120,C,2450.0,2650.2251,12,ST,0.0495867768595041,204.3,1.0,2653.1383302864124,-0.07965519032011,PW,-1.9653416624862403,-3.4258242154730243
HO2301-P-2450.CFE,2023-01-04,1.0,HO2301-P-2450,000016.SH,20230120,P,2450.0,2650.2251,12,ST,0.0495867768595041,204.3,1.0,2653.1383302864124,-0.07965519032011,PW,-1.9653416624862403,-3.4258242154730243
HO2302-C-2450.CFE,2023-01-04,217.5,HO2302-C-2450,000016.SH,20230217,C,2450.0,2650.2251,27,ST,0.1115702479338843,217.5,9.5,2658.1149038718763,-0.0815291642477108,PW,0.2536660123134917,0.1834339473704154
HO2302-P-2450.CFE,2023-01-04,9.5,HO2302-P-2450,000016.SH,20230217,P,2450.0,2650.2251,27,ST,0.1115702479338843,217.5,9.5,2658.1149038718763,-0.0815291642477108,PW,0.2536660123134917,0.1834339473704154
HO2303-C-2450.CFE,2023-01-04,227.2,HO2303-C-2450,000016.SH,20230317,C,2450.0,2650.2251,47,MT,0.1942148760330578,227.2,18.1,2660.430692557764,-0.0823999996256349,PW,0.0508399904691957,0.172588807651682
HO2303-P-2450.CFE,2023-01-04,18.1,HO2303-P-2450,000016.SH,20230317,P,2450.0,2650.2251,47,MT,0.1942148760330578,227.2,18.1,2660.430692557764,-0.0823999996256349,PW,0.0508399904691957,0.172588807651682
HO2301-C-2475.CFE,2023-01-04,179.89999999999998,HO2301-C-2475,000016.SH,20230120,C,2475.0,2650.2251,12,ST,0.0495867768595041,179.89999999999998,1.7000000000000002,2653.1383302864124,-0.0695028188560919,PW,-2.139041160331556,-2.866589802470964
HO2301-P-2475.CFE,2023-01-04,1.7000000000000002,HO2301-P-2475,000016.SH,20230120,P,2475.0,2650.2251,12,ST,0.0495867768595041,179.89999999999998,1.7000000000000002,2653.1383302864124,-0.0695028188560919,PW,-2.139041160331556,-2.866589802470964
HO2302-C-2475.CFE,2023-01-04,195.2,HO2302-C-2475,000016.SH,20230217,C,2475.0,2650.2251,27,ST,0.1115702479338843,195.2,12.4,2658.1149038718763,-0.0713767927836927,PW,0.166574743753814,0.1507568616975631
HO2302-P-2475.CFE,2023-01-04,12.4,HO2302-P-2475,000016.SH,20230217,P,2475.0,2650.2251,27,ST,0.1115702479338843,195.2,12.4,2658.1149038718763,-0.0713767927836927,PW,0.166574743753814,0.1507568616975631
HO2303-C-2475.CFE,2023-01-04,207.5,HO2303-C-2475,000016.SH,20230317,C,2475.0,2650.2251,47,MT,0.1942148760330578,207.5,22.8,2660.4306925577644,-0.072247628161617,PW,0.3585810797358994,0.2516618039572407
HO2303-P-2475.CFE,2023-01-04,22.8,HO2303-P-2475,000016.SH,20230317,P,2475.0,2650.2251,47,MT,0.1942148760330578,207.5,22.8,2660.4306925577644,-0.072247628161617,PW,0.3585810797358994,0.2516618039572407
HO2301-C-2500.CFE,2023-01-04,156.3,HO2301-C-2500,000016.SH,20230120,C,2500.0,2650.2251,12,ST,0.0495867768595041,156.3,3.0,2653.1383302864124,-0.0594524830025905,PW,-1.528225986546816,-2.184348586588462
HO2301-P-2500.CFE,2023-01-04,3.0,HO2301-P-2500,000016.SH,20230120,P,2500.0,2650.2251,12,ST,0.0495867768595041,156.3,3.0,2653.1383302864124,-0.0594524830025905,PW,-1.528225986546816,-2.184348586588462
HO2302-C-2500.CFE,2023-01-04,173.4,HO2302-C-2500,000016.SH,20230217,C,2500.0,2650.2251,27,ST,0.1115702479338843,173.4,15.9,2658.1149038718763,-0.0613264569301913,PW,0.0032854418702159,-0.0203036380572845
HO2302-P-2500.CFE,2023-01-04,15.9,HO2302-P-2500,000016.SH,20230217,P,2500.0,2650.2251,27,ST,0.1115702479338843,173.4,15.9,2658.1149038718763,-0.0613264569301913,PW,0.0032854418702159,-0.0203036380572845
HO2303-C-2500.CFE,2023-01-04,187.1,HO2303-C-2500,000016.SH,20230317,C,2500.0,2650.2251,47,MT,0.1942148760330578,187.1,28.3,2660.430692557764,-0.0621972923081154,PW,0.1195363343956888,0.2376133622831331
HO2303-P-2500.CFE,2023-01-04,28.3,HO2303-P-2500,000016.SH,20230317,P,2500.0,2650.2251,47,MT,0.1942148760330578,187.1,28.3,2660.430692557764,-0.0621972923081154,PW,0.1195363343956888,0.2376133622831331
HO2302-C-2550.CFE,2023-01-04,133.5,HO2302-C-2550,000016.SH,20230217,C,2550.0,2650.2251,27,ST,0.1115702479338843,133.5,25.8,2658.1149038718763,-0.0415238296340116,ATM,0.1940246969466586,0.2483253551669885
HO2302-P-2550.CFE,2023-01-04,25.8,HO2302-P-2550,000016.SH,20230217,P,2550.0,2650.2251,27,ST,0.1115702479338843,133.5,25.8,2658.1149038718763,-0.0415238296340116,ATM,0.1940246969466586,0.2483253551669885
HO2303-C-2550.CFE,2023-01-04,150.8,HO2303-C-2550,000016.SH,20230317,C,2550.0,2650.2251,47,MT,0.1942148760330578,150.8,41.2,2660.4306925577644,-0.0423946650119358,ATM,0.2622359856054271,0.280650425011852
HO2303-P-2550.CFE,2023-01-04,41.2,HO2303-P-2550,000016.SH,20230317,P,2550.0,2650.2251,47,MT,0.1942148760330578,150.8,41.2,2660.4306925577644,-0.0423946650119358,ATM,0.2622359856054271,0.280650425011852
HO2302-C-2600.CFE,2023-01-04,98.3,HO2302-C-2600,000016.SH,20230217,C,2600.0,2650.2251,27,ST,0.1115702479338843,98.3,40.3,2658.1149038718763,-0.0221057437769101,ATM,0.344938966262933,0.5294466606613358
HO2302-P-2600.CFE,2023-01-04,40.3,HO2302-P-2600,000016.SH,20230217,P,2600.0,2650.2251,27,ST,0.1115702479338843,98.3,40.3,2658.1149038718763,-0.0221057437769101,ATM,0.344938966262933,0.5294466606613358
HO2303-C-2600.CFE,2023-01-04,119.7,HO2303-C-2600,000016.SH,20230317,C,2600.0,2650.2251,47,MT,0.1942148760330578,119.7,58.900000000000006,2660.430692557764,-0.0229765791548341,ATM,0.6617442452212327,0.3942986206930028
HO2303-P-2600.CFE,2023-01-04,58.900000000000006,HO2303-P-2600,000016.SH,20230317,P,2600.0,2650.2251,47,MT,0.1942148760330578,119.7,58.900000000000006,2660.430692557764,-0.0229765791548341,ATM,0.6617442452212327,0.3942986206930028
HO2302-C-2650.CFE,2023-01-04,68.69999999999999,HO2302-C-2650,000016.SH,20230217,C,2650.0,2650.2251,27,ST,0.1115702479338843,68.69999999999999,60.5,2658.1149038718763,-0.0030575488062155,ATM,0.3821705835955899,0.5888654752274919
HO2302-P-2650.CFE,2023-01-04,60.5,HO2302-P-2650,000016.SH,20230217,P,2650.0,2650.2251,27,ST,0.1115702479338843,68.69999999999999,60.5,2658.1149038718763,-0.0030575488062155,ATM,0.3821705835955899,0.5888654752274919
HO2303-C-2650.CFE,2023-01-04,91.9,HO2303-C-2650,000016.SH,20230317,C,2650.0,2650.2251,47,MT,0.1942148760330578,91.9,80.8,2660.430692557764,-0.0039283841841396,ATM,0.6707037129555736,0.4333179897445093
HO2303-P-2650.CFE,2023-01-04,80.8,HO2303-P-2650,000016.SH,20230317,P,2650.0,2650.2251,47,MT,0.1942148760330578,91.9,80.8,2660.430692557764,-0.0039283841841396,ATM,0.6707037129555736,0.4333179897445093
HO2302-C-2700.CFE,2023-01-04,45.6,HO2302-C-2700,000016.SH,20230217,C,2700.0,2650.2251,27,ST,0.1115702479338843,45.6,87.4,2658.1149038718763,0.015634584205937,ATM,0.3770043164227265,0.4848516319199447
HO2302-P-2700.CFE,2023-01-04,87.4,HO2302-P-2700,000016.SH,20230217,P,2700.0,2650.2251,27,ST,0.1115702479338843,45.6,87.4,2658.1149038718763,0.015634584205937,ATM,0.3770043164227265,0.4848516319199447
HO2303-C-2700.CFE,2023-01-04,68.6,HO2303-C-2700,000016.SH,20230317,C,2700.0,2650.2251,47,MT,0.1942148760330578,68.6,108.8,2660.430692557764,0.0147637488280129,ATM,0.3672509563501923,0.3653376721577304
HO2303-P-2700.CFE,2023-01-04,108.8,HO2303-P-2700,000016.SH,20230317,P,2700.0,2650.2251,47,MT,0.1942148760330578,68.6,108.8,2660.430692557764,0.0147637488280129,ATM,0.3672509563501923,0.3653376721577304
HO2301-C-2750.CFE,2023-01-04,8.399999999999999,HO2301-C-2750,000016.SH,20230120,C,2750.0,2650.2251,12,ST,0.0495867768595041,8.399999999999999,105.4,2653.1383302864124,0.0358576968017343,ATM,-1.7398693042994746,-1.7089195532098562
HO2301-P-2750.CFE,2023-01-04,105.4,HO2301-P-2750,000016.SH,20230120,P,2750.0,2650.2251,12,ST,0.0495867768595041,8.399999999999999,105.4,2653.1383302864124,0.0358576968017343,ATM,-1.7398693042994746,-1.7089195532098562
HO2302-C-2750.CFE,2023-01-04,28.9,HO2302-C-2750,000016.SH,20230217,C,2750.0,2650.2251,27,ST,0.1115702479338843,28.9,120.5,2658.1149038718763,0.0339837228741334,ATM,0.3309279090399036,0.2874973691240766
HO2302-P-2750.CFE,2023-01-04,120.5,HO2302-P-2750,000016.SH,20230217,P,2750.0,2650.2251,27,ST,0.1115702479338843,28.9,120.5,2658.1149038718763,0.0339837228741334,ATM,0.3309279090399036,0.2874973691240766
HO2303-C-2750.CFE,2023-01-04,51.2,HO2303-C-2750,000016.SH,20230317,C,2750.0,2650.2251,47,MT,0.1942148760330578,51.2,139.9,2660.4306925577644,0.0331128874962092,ATM,0.3107592637084728,0.3219411815112667
HO2303-P-2750.CFE,2023-01-04,139.9,HO2303-P-2750,000016.SH,20230317,P,2750.0,2650.2251,47,MT,0.1942148760330578,51.2,139.9,2660.4306925577644,0.0331128874962092,ATM,0.3107592637084728,0.3219411815112667
HO2301-C-2800.CFE,2023-01-04,3.1,HO2301-C-2800,000016.SH,20230120,C,2800.0,2650.2251,12,ST,0.0495867768595041,3.1,150.0,2653.1383302864124,0.0538762023044125,CW,-2.747915623988017,-2.8754827571887858
HO2301-P-2800.CFE,2023-01-04,150.0,HO2301-P-2800,000016.SH,20230120,P,2800.0,2650.2251,12,ST,0.0495867768595041,3.1,150.0,2653.1383302864124,0.0538762023044125,CW,-2.747915623988017,-2.8754827571887858
HO2302-C-2800.CFE,2023-01-04,17.5,HO2302-C-2800,000016.SH,20230217,C,2800.0,2650.2251,27,ST,0.1115702479338843,17.5,159.2,2658.1149038718763,0.0520022283768117,CW,0.1774338090058144,0.0864697012668573
HO2302-P-2800.CFE,2023-01-04,159.2,HO2302-P-2800,000016.SH,20230217,P,2800.0,2650.2251,27,ST,0.1115702479338843,17.5,159.2,2658.1149038718763,0.0520022283768117,CW,0.1774338090058144,0.0864697012668573
HO2303-C-2800.CFE,2023-01-04,37.4,HO2303-C-2800,000016.SH,20230317,C,2800.0,2650.2251,47,MT,0.1942148760330578,37.4,176.3,2660.430692557764,0.0511313929988876,CW,0.1864286867191831,0.2230022926476158
HO2303-P-2800.CFE,2023-01-04,176.3,HO2303-P-2800,000016.SH,20230317,P,2800.0,2650.2251,47,MT,0.1942148760330578,37.4,176.3,2660.430692557764,0.0511313929988876,CW,0.1864286867191831,0.2230022926476158
HO2301-C-2850.CFE,2023-01-04,1.1,HO2301-C-2850,000016.SH,20230120,C,2850.0,2650.2251,12,ST,0.0495867768595041,1.1,197.4,2653.1383302864124,0.0715757794038134,CW,-3.09102257824039,-3.2343996292150528
HO2301-P-2850.CFE,2023-01-04,197.4,HO2301-P-2850,000016.SH,20230120,P,2850.0,2650.2251,12,ST,0.0495867768595041,1.1,197.4,2653.1383302864124,0.0715757794038134,CW,-3.09102257824039,-3.2343996292150528
HO2302-C-2850.CFE,2023-01-04,10.3,HO2302-C-2850,000016.SH,20230217,C,2850.0,2650.2251,27,ST,0.1115702479338843,10.3,201.5,2658.1149038718763,0.0697018054762128,CW,0.0135268092023118,-0.0075330548127683
HO2302-P-2850.CFE,2023-01-04,201.5,HO2302-P-2850,000016.SH,20230217,P,2850.0,2650.2251,27,ST,0.1115702479338843,10.3,201.5,2658.1149038718763,0.0697018054762128,CW,0.0135268092023118,-0.0075330548127683
HO2303-C-2850.CFE,2023-01-04,27.0,HO2303-C-2850,000016.SH,20230317,C,2850.0,2650.2251,47,MT,0.1942148760330578,27.0,215.7,2660.430692557764,0.0688309700982885,CW,0.1115495978311814,0.0880413787560438
HO2303-P-2850.CFE,2023-01-04,215.7,HO2303-P-2850,000016.SH,20230317,P,2850.0,2650.2251,47,MT,0.1942148760330578,27.0,215.7,2660.430692557764,0.0688309700982885,CW,0.1115495978311814,0.0880413787560438
HO2301-C-2900.CFE,2023-01-04,0.5,HO2301-C-2900,000016.SH,20230120,C,2900.0,2650.2251,12,ST,0.0495867768595041,0.5,246.6,2653.1383302864124,0.0889675221156827,CW,-2.5013410683346,-2.49359328527311
HO2301-P-2900.CFE,2023-01-04,246.6,HO2301-P-2900,000016.SH,20230120,P,2900.0,2650.2251,12,ST,0.0495867768595041,0.5,246.6,2653.1383302864124,0.0889675221156827,CW,-2.5013410683346,-2.49359328527311
HO2302-C-2900.CFE,2023-01-04,6.1,HO2302-C-2900,000016.SH,20230217,C,2900.0,2650.2251,27,ST,0.1115702479338843,6.1,247.1,2658.1149038718763,0.0870935481880819,CW,-0.0289198682560467,-0.0422757650706126
HO2302-P-2900.CFE,2023-01-04,247.1,HO2302-P-2900,000016.SH,20230217,P,2900.0,2650.2251,27,ST,0.1115702479338843,6.1,247.1,2658.1149038718763,0.0870935481880819,CW,-0.0289198682560467,-0.0422757650706126
HO2303-C-2900.CFE,2023-01-04,19.200000000000003,HO2303-C-2900,000016.SH,20230317,C,2900.0,2650.2251,47,MT,0.1942148760330578,19.200000000000003,258.2,2660.430692557764,0.0862227128101579,CW,0.0332849704940374,0.0766452453219643
HO2303-P-2900.CFE,2023-01-04,258.2,HO2303-P-2900,000016.SH,20230317,P,2900.0,2650.2251,47,MT,0.1942148760330578,19.200000000000003,258.2,2660.430692557764,0.0862227128101579,CW,0.0332849704940374,0.0766452453219643
HO2301-C-2950.CFE,2023-01-04,0.3,HO2301-C-2950,000016.SH,20230120,C,2950.0,2650.2251,12,ST,0.0495867768595041,0.3,296.6,2653.1383302864124,0.1060619554749828,CW,-1.2838157680441715,-1.8875109433197736
HO2301-P-2950.CFE,2023-01-04,296.6,HO2301-P-2950,000016.SH,20230120,P,2950.0,2650.2251,12,ST,0.0495867768595041,0.3,296.6,2653.1383302864124,0.1060619554749828,CW,-1.2838157680441715,-1.8875109433197736
HO2302-C-2950.CFE,2023-01-04,3.8,HO2302-C-2950,000016.SH,20230217,C,2950.0,2650.2251,27,ST,0.1115702479338843,3.8,295.2,2658.1149038718763,0.1041879815473819,CW,0.1580822773188849,0.1310550898143238
HO2302-P-2950.CFE,2023-01-04,295.2,HO2302-P-2950,000016.SH,20230217,P,2950.0,2650.2251,27,ST,0.1115702479338843,3.8,295.2,2658.1149038718763,0.1041879815473819,CW,0.1580822773188849,0.1310550898143238
HO2303-C-2950.CFE,2023-01-04,13.6,HO2303-C-2950,000016.SH,20230317,C,2950.0,2650.2251,47,MT,0.1942148760330578,13.6,302.9,2660.4306925577644,0.1033171461694577,CW,0.0176340593610475,0.1508675380292931
HO2303-P-2950.CFE,2023-01-04,302.9,HO2303-P-2950,000016.SH,20230317,P,2950.0,2650.2251,47,MT,0.1942148760330578,13.6,302.9,2660.4306925577644,0.1033171461694577,CW,0.0176340593610475,0.1508675380292931
HO2301-C-3000.CFE,2023-01-04,0.3,HO2301-C-3000,000016.SH,20230120,C,3000.0,2650.2251,12,ST,0.0495867768595041,0.3,346.5,2653.1383302864124,0.1228690737913641,CW,1.148835450974989,1.3349434085645868
HO2301-P-3000.CFE,2023-01-04,346.5,HO2301-P-3000,000016.SH,20230120,P,3000.0,2650.2251,12,ST,0.0495867768595041,0.3,346.5,2653.1383302864124,0.1228690737913641,CW,1.148835450974989,1.3349434085645868
HO2302-C-3000.CFE,2023-01-04,2.5,HO2302-C-3000,000016.SH,20230217,C,3000.0,2650.2251,27,ST,0.1115702479338843,2.5,343.7,2658.114903871876,0.1209950998637633,CW,0.4978339921705002,0.5401460650788776
HO2302-P-3000.CFE,2023-01-04,343.7,HO2302-P-3000,000016.SH,20230217,P,3000.0,2650.2251,27,ST,0.1115702479338843,2.5,343.7,2658.114903871876,0.1209950998637633,CW,0.4978339921705002,0.5401460650788776
HO2303-C-3000.CFE,2023-01-04,10.3,HO2303-C-3000,000016.SH,20230317,C,3000.0,2650.2251,47,MT,0.1942148760330578,10.3,348.5,2660.430692557764,0.1201242644858391,CW,0.4374991422197334,0.3907344899678454
HO2303-P-3000.CFE,2023-01-04,348.5,HO2303-P-3000,000016.SH,20230317,P,3000.0,2650.2251,47,MT,0.1942148760330578,10.3,348.5,2660.430692557764,0.1201242644858391,CW,0.4374991422197334,0.3907344899678454
HO2302-C-2325.CFE,2023-01-05,386.9,HO2302-C-2325,000016.SH,20230217,C,2325.0,2701.7339,26,ST,0.1074380165289256,386.9,1.7000000000000002,2711.638003005512,-0.1538328424118877,DPW,-0.3568830822869335,0.02420661259969
HO2302-P-2325.CFE,2023-01-05,1.7000000000000002,HO2302-P-2325,000016.SH,20230217,P,2325.0,2701.7339,26,ST,0.1074380165289256,386.9,1.7000000000000002,2711.638003005512,-0.1538328424118877,DPW,-0.3568830822869335,0.02420661259969
HO2303-C-2325.CFE,2023-01-05,391.4,HO2303-C-2325,000016.SH,20230317,C,2325.0,2701.7339,46,MT,0.1900826446280991,391.4,3.9,2714.426877470356,-0.1548607972085434,DPW,0.267643541067774,0.0430477346993979
HO2303-P-2325.CFE,2023-01-05,3.9,HO2303-P-2325,000016.SH,20230317,P,2325.0,2701.7339,46,MT,0.1900826446280991,391.4,3.9,2714.426877470356,-0.1548607972085434,DPW,0.267643541067774,0.0430477346993979
HO2301-C-2350.CFE,2023-01-05,356.7,HO2301-C-2350,000016.SH,20230120,C,2350.0,2701.7339,11,ST,0.0454545454545454,356.7,,2706.716684530189,-0.1413210166848928,PW,1.2730087585118113,
HO2302-C-2350.CFE,2023-01-05,362.5,HO2302-C-2350,000016.SH,20230217,C,2350.0,2701.7339,26,ST,0.1074380165289256,362.5,2.1,2711.638003005512,-0.1431375532951396,PW,0.2036285033606435,0.500752576295679
HO2302-P-2350.CFE,2023-01-05,2.1,HO2302-P-2350,000016.SH,20230217,P,2350.0,2701.7339,26,ST,0.1074380165289256,362.5,2.1,2711.638003005512,-0.1431375532951396,PW,0.2036285033606435,0.500752576295679
HO2303-C-2350.CFE,2023-01-05,367.9,HO2303-C-2350,000016.SH,20230317,C,2350.0,2701.7339,46,MT,0.1900826446280991,367.9,4.9,2714.426877470356,-0.1441655080917955,PW,0.4313273139125284,0.1890610818109975
HO2303-P-2350.CFE,2023-01-05,4.9,HO2303-P-2350,000016.SH,20230317,P,2350.0,2701.7339,46,MT,0.1900826446280991,367.9,4.9,2714.426877470356,-0.1441655080917955,PW,0.4313273139125284,0.1890610818109975
HO2301-C-2375.CFE,2023-01-05,331.6,HO2301-C-2375,000016.SH,20230120,C,2375.0,2701.7339,11,ST,0.0454545454545454,331.6,0.3,2706.716684530189,-0.1307389073543559,PW,-9.238596553130208,-1.0854214421706905
HO2301-P-2375.CFE,2023-01-05,0.3,HO2301-P-2375,000016.SH,20230120,P,2375.0,2701.7339,11,ST,0.0454545454545454,331.6,0.3,2706.716684530189,-0.1307389073543559,PW,-9.238596553130208,-1.0854214421706905
HO2302-C-2375.CFE,2023-01-05,338.29999999999995,HO2302-C-2375,000016.SH,20230217,C,2375.0,2701.7339,26,ST,0.1074380165289256,338.29999999999995,2.6,2711.638003005512,-0.1325554439646027,PW,0.6495602908935989,0.4586685828449321
HO2302-P-2375.CFE,2023-01-05,2.6,HO2302-P-2375,000016.SH,20230217,P,2375.0,2701.7339,26,ST,0.1074380165289256,338.29999999999995,2.6,2711.638003005512,-0.1325554439646027,PW,0.6495602908935989,0.4586685828449321
HO2303-C-2375.CFE,2023-01-05,344.5,HO2303-C-2375,000016.SH,20230317,C,2375.0,2701.7339,46,MT,0.1900826446280991,344.5,6.3,2714.426877470356,-0.1335833987612586,PW,0.3670182279027969,0.1906811164614102
HO2303-P-2375.CFE,2023-01-05,6.3,HO2303-P-2375,000016.SH,20230317,P,2375.0,2701.7339,46,MT,0.1900826446280991,344.5,6.3,2714.426877470356,-0.1335833987612586,PW,0.3670182279027969,0.1906811164614102
HO2301-C-2400.CFE,2023-01-05,306.6,HO2301-C-2400,000016.SH,20230120,C,2400.0,2701.7339,11,ST,0.0454545454545454,306.6,0.3,2706.71668453019,-0.1202676074870608,PW,1.3469521461483445,-0.1618919689164159
HO2301-P-2400.CFE,2023-01-05,0.3,HO2301-P-2400,000016.SH,20230120,P,2400.0,2701.7339,11,ST,0.0454545454545454,306.6,0.3,2706.71668453019,-0.1202676074870608,PW,1.3469521461483445,-0.1618919689164159
HO2302-C-2400.CFE,2023-01-05,313.9,HO2302-C-2400,000016.SH,20230217,C,2400.0,2701.7339,26,ST,0.1074380165289256,313.9,3.4000000000000004,2711.638003005512,-0.1220841440973073,PW,0.1302641643792006,-0.071119441110899
HO2302-P-2400.CFE,2023-01-05,3.4000000000000004,HO2302-P-2400,000016.SH,20230217,P,2400.0,2701.7339,26,ST,0.1074380165289256,313.9,3.4000000000000004,2711.638003005512,-0.1220841440973073,PW,0.1302641643792006,-0.071119441110899
HO2303-C-2400.CFE,2023-01-05,321.1,HO2303-C-2400,000016.SH,20230317,C,2400.0,2701.7339,46,MT,0.1900826446280991,321.1,8.0,2714.4268774703555,-0.1231120988939629,PW,0.0358608336110546,-0.1644111291964415
HO2303-P-2400.CFE,2023-01-05,8.0,HO2303-P-2400,000016.SH,20230317,P,2400.0,2701.7339,46,MT,0.1900826446280991,321.1,8.0,2714.4268774703555,-0.1231120988939629,PW,0.0358608336110546,-0.1644111291964415
HO2301-C-2425.CFE,2023-01-05,281.70000000000005,HO2301-C-2425,000016.SH,20230120,C,2425.0,2701.7339,11,ST,0.0454545454545454,281.70000000000005,0.5,2706.71668453019,-0.1099048204515142,PW,-4.5494899470955055,-2.814570041288253
HO2301-P-2425.CFE,2023-01-05,0.5,HO2301-P-2425,000016.SH,20230120,P,2425.0,2701.7339,11,ST,0.0454545454545454,281.70000000000005,0.5,2706.71668453019,-0.1099048204515142,PW,-4.5494899470955055,-2.814570041288253
HO2302-C-2425.CFE,2023-01-05,289.9,HO2302-C-2425,000016.SH,20230217,C,2425.0,2701.7339,26,ST,0.1074380165289256,289.9,4.2,2711.638003005512,-0.1117213570617607,PW,0.0440885240630778,-0.3382055582300002
HO2302-P-2425.CFE,2023-01-05,4.2,HO2302-P-2425,000016.SH,20230217,P,2425.0,2701.7339,26,ST,0.1074380165289256,289.9,4.2,2711.638003005512,-0.1117213570617607,PW,0.0440885240630778,-0.3382055582300002
